timestamp,frame,event_type,track_id,distance,speed,threat_level,pattern,commands
2026-05-12T19:29:53.146828,1047,THREAT,5,119.7,0.6,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVASIVE ZIGZAG"
2026-05-12T19:29:53.236887,1048,THREAT,5,143.6,1.8,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
2026-05-12T19:29:53.332050,1049,THREAT,5,142.4,2.2,HIGH,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
2026-05-12T19:29:53.429380,1050,THREAT,5,147.9,2.9,HIGH,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
2026-05-12T19:29:53.525009,1051,THREAT,5,160.9,3.3,HIGH,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:53.619526,1052,THREAT,5,156.4,1.5,CRITICAL,unknown,"EVADE LEFT;EVADE UP"
2026-05-12T19:29:53.713904,1053,THREAT,5,111.4,1.0,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:53.807081,1054,THREAT,5,96.1,2.5,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:53.899772,1055,THREAT,5,135.5,1.5,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:53.990806,1056,THREAT,5,152.6,0.9,CRITICAL,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:54.082087,1057,THREAT,5,167.6,3.2,HIGH,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:54.219842,1058,THREAT,5,170.7,3.9,HIGH,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:54.315633,1059,THREAT,5,204.3,7.5,HIGH,zigzag,"EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG;FULL THROTTLE"
2026-05-12T19:29:54.438360,1060,THREAT,5,217.2,9.1,HIGH,zigzag,"EVADE LEFT;EVASIVE ZIGZAG;FULL THROTTLE"
